group,IDNR,sex,grade,age,a1.1,a1.2,a1.3,a1.4,a1.5,a1.6,a1.7,a1.8,a1.9,a1.10,a1.11,a1.12,a1.13,a1.14,a1.15,a1.16
2,453,1,6,13,1,1,1,0,1,0,0,1,-9,0,-9,-9,0,1,-9,-9
2,1005,1,6,13,1,1,1,1,1,0,-9,0,-9,-9,0,-9,-9,0,0,-9
2,473,1,8,15,1,1,1,1,1,-9,0,0,-9,1,-9,0,-9,-9,0,-9
2,83,2,7,12,1,1,1,1,1,1,1,0,1,1,1,-9,-9,-9,0,-9
2,590,2,6,12,1,1,1,1,1,1,1,0,1,1,0,0,-9,-9,-9,-9
2,599,1,6,12,1,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9,-9
2,608,1,6,12,1,1,1,1,1,0,1,1,1,-9,1,0,1,0,-9,0
2,759,2,6,12,1,1,1,1,1,1,1,0,1,0,0,0,-9,-9,-9,-9
2,807,2,6,12,1,1,1,1,0,1,-9,0,1,-9,-9,-9,-9,-9,-9,-9
2,816,2,6,12,1,1,1,1,1,1,-9,1,1,0,1,-9,-9,-9,-9,-9
2,868,1,6,12,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9
2,871,1,6,12,1,1,1,1,1,1,1,1,1,1,1,-9,1,1,-9,0
2,878,2,6,12,1,1,1,1,1,1,1,1,1,1,1,0,-9,-9,0,1
2,884,2,6,12,1,1,1,1,1,0,-9,0,1,0,-9,0,-9,-9,-9,0
2,892,2,6,12,1,1,1,1,-9,1,1,1,1,1,0,-9,0,-9,0,-9
2,939,1,6,12,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0
2,941,1,6,12,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
2,944,1,6,12,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,-9
2,26,2,7,13,1,1,1,1,1,1,1,1,1,-9,-9,0,-9,0,0,-9
2,27,2,7,13,1,0,1,1,1,1,1,0,1,0,0,0,-9,-9,-9,0
2,43,2,7,13,1,0,1,1,0,-9,1,1,1,0,-9,-9,-9,-9,-9,-9
2,81,2,7,13,1,1,1,1,1,1,1,1,1,-9,1,0,-9,-9,1,-9
2,86,2,7,13,1,1,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9
2,226,2,7,13,-9,-9,1,1,-9,0,1,1,1,0,-9,-9,-9,-9,-9,-9
2,246,1,7,13,1,1,1,1,1,1,1,1,1,0,1,0,-9,0,-9,-9
2,252,1,8,13,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,-9,-9
2,280,2,6,13,0,1,1,1,0,1,0,0,1,1,-9,0,-9,-9,-9,0
2,330,2,7,13,1,1,1,1,1,1,1,1,1,-9,1,0,-9,-9,0,-9
2,365,2,7,13,1,1,1,1,1,1,0,0,1,-9,-9,-9,-9,-9,-9,-9
2,370,1,7,13,1,1,1,1,0,1,1,1,1,1,0,0,-9,0,-9,0
2,376,1,7,13,1,1,1,1,0,1,1,1,1,1,-9,-9,-9,-9,0,0
2,378,1,7,13,1,1,1,1,1,1,1,0,1,0,-9,0,-9,-9,-9,0
2,380,2,7,13,1,-9,1,1,-9,1,1,1,1,-9,-9,0,-9,0,-9,-9
2,562,2,7,13,1,1,1,1,1,1,1,0,1,1,0,0,-9,0,-9,-9
2,569,2,7,13,1,1,1,1,1,1,1,0,1,1,1,0,1,-9,0,-9
2,573,1,7,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2,574,2,7,13,1,1,1,1,1,1,1,1,1,-9,0,-9,-9,-9,-9,-9
2,632,2,7,13,1,1,1,1,-9,1,1,1,1,1,-9,-9,-9,-9,0,0
2,664,1,7,13,1,1,1,1,1,1,1,0,1,1,1,0,-9,0,-9,0
2,669,1,7,13,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,-9,-9
2,676,2,7,13,1,1,1,1,0,1,1,0,1,0,1,0,-9,-9,-9,-9
2,678,2,7,13,1,1,1,1,0,1,1,1,1,0,1,0,-9,-9,-9,-9
2,714,2,6,13,1,1,1,1,1,1,1,1,1,0,0,0,-9,1,-9,-9
2,771,2,7,13,1,1,1,1,1,0,1,1,1,1,1,-9,-9,0,0,-9
2,780,2,7,13,1,1,1,1,1,1,1,0,1,-9,1,0,-9,-9,-9,-9
2,803,2,6,13,1,0,1,1,1,1,1,1,1,1,1,0,-9,0,0,-9
2,821,1,7,13,1,1,1,1,1,1,1,0,1,-9,1,1,1,0,0,0
2,834,1,7,13,1,1,1,1,1,1,1,0,1,0,0,-9,1,0,0,0
2,836,1,7,13,1,1,1,1,1,1,1,1,1,1,1,-9,1,1,1,-9
2,840,1,7,13,1,1,1,1,1,1,1,1,1,-9,1,0,-9,-9,0,-9
2,869,1,6,13,1,1,1,1,0,1,1,1,1,0,1,0,-9,-9,0,-9
2,873,2,6,13,1,1,1,1,1,1,1,0,1,-9,0,0,-9,-9,-9,-9
2,903,2,6,13,1,1,1,1,1,1,1,1,1,0,0,0,-9,-9,0,-9
2,904,2,6,13,1,1,1,1,0,1,1,0,1,-9,-9,1,-9,0,-9,-9
2,920,1,6,13,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0
2,947,1,6,13,1,1,1,1,1,1,1,0,1,-9,1,0,0,-9,0,-9
2,953,1,6,13,1,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
2,955,1,6,13,1,1,1,1,1,1,1,0,1,1,1,0,1,0,-9,-9
2,1104,2,7,13,1,1,1,1,-9,1,0,1,1,-9,-9,0,-9,-9,-9,-9
2,1112,2,7,13,1,1,1,1,-9,-9,1,1,1,0,-9,-9,-9,-9,-9,-9
2,5,1,8,14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1
2,21,1,7,14,1,1,1,1,0,1,1,1,1,0,-9,-9,-9,-9,-9,-9
2,45,2,8,14,1,1,1,1,0,0,1,1,1,0,0,-9,-9,-9,-9,-9
2,49,2,8,14,1,0,1,1,1,1,1,1,1,1,0,0,-9,0,0,0
2,51,2,8,14,1,1,1,1,-9,1,1,1,1,-9,0,-9,-9,-9,-9,-9
2,56,2,8,14,1,1,1,1,0,0,1,0,1,-9,0,0,-9,-9,-9,-9
2,57,2,8,14,1,1,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9
2,61,2,8,14,1,1,1,1,-9,1,-9,0,1,-9,-9,0,-9,-9,-9,-9
2,66,1,8,14,1,1,1,1,1,1,1,1,1,0,0,-9,0,0,-9,-9
2,68,1,8,14,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
2,125,2,8,14,1,1,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9
2,158,2,8,14,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,-9
2,177,2,8,14,1,1,1,1,1,1,1,0,1,0,0,0,-9,-9,-9,-9
2,179,2,8,14,1,1,1,1,-9,1,1,1,1,-9,0,-9,-9,0,-9,0
2,193,1,7,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2,202,2,8,14,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,214,1,8,14,1,1,1,1,1,1,1,0,1,0,0,-9,-9,-9,-9,-9
2,261,2,8,14,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,0,-9
2,262,2,8,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,-9,0,-9
2,313,1,8,14,1,1,1,1,1,1,1,0,1,1,0,0,-9,0,0,-9
2,319,1,8,14,1,1,1,1,1,1,1,1,1,1,0,0,1,-9,-9,-9
2,356,2,8,14,1,1,1,1,-9,1,1,0,1,1,1,0,-9,-9,-9,-9
2,358,2,8,14,1,1,1,0,1,0,0,0,1,0,1,0,1,-9,1,0
2,412,2,8,14,1,1,1,1,0,1,1,0,1,0,1,-9,-9,-9,-9,-9
2,415,2,8,14,1,1,1,1,0,1,1,1,1,-9,1,0,1,-9,0,-9
2,416,2,8,14,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,-9
2,418,2,8,14,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,419,1,8,14,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
2,466,2,8,14,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0
2,482,2,8,14,1,1,1,1,1,1,0,1,1,-9,-9,0,-9,0,-9,-9
2,486,2,8,14,1,1,1,1,1,1,1,-9,1,-9,1,-9,-9,-9,-9,-9
2,501,2,7,14,1,0,1,1,1,1,1,0,1,0,0,0,-9,-9,0,-9
2,547,1,8,14,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,-9,-9
2,581,2,7,14,1,1,1,1,0,1,1,0,1,0,0,0,-9,-9,-9,-9
2,635,1,7,14,1,1,1,1,1,1,1,1,1,1,-9,0,0,0,-9,0
2,639,1,8,14,1,1,1,1,1,1,0,1,1,-9,0,0,-9,-9,-9,-9
2,649,2,8,14,1,1,1,1,1,1,1,0,1,1,0,-9,-9,-9,-9,-9
2,651,2,8,14,1,1,1,1,1,1,0,1,1,-9,0,0,-9,0,-9,-9
2,652,2,8,14,1,1,1,1,1,1,1,0,1,1,0,0,-9,0,-9,-9
2,654,2,8,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,0,-9,-9
2,655,2,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9
2,667,1,7,14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,-9
2,673,2,7,14,1,1,1,1,0,1,1,1,1,0,1,0,-9,-9,-9,-9
2,683,2,7,14,1,1,1,1,1,1,1,1,1,-9,0,-9,-9,-9,-9,-9
2,723,1,8,14,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,738,2,8,14,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9
2,768,2,7,14,1,-9,1,1,0,1,1,0,1,0,-9,0,0,0,0,-9
2,777,2,7,14,1,1,1,1,1,-9,1,0,1,0,0,-9,-9,-9,-9,0
2,779,2,7,14,1,1,1,1,1,0,-9,1,1,0,1,-9,-9,0,-9,-9
2,784,2,7,14,0,1,1,1,0,-9,1,1,1,-9,-9,0,-9,-9,-9,-9
2,786,2,7,14,1,0,1,1,0,0,1,0,1,0,1,0,-9,-9,-9,-9
2,789,2,7,14,1,1,0,1,1,1,1,0,1,1,0,0,1,-9,-9,-9
2,792,2,7,14,1,0,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,819,1,7,14,0,1,1,1,1,1,1,1,1,1,0,0,1,0,-9,0
2,824,1,7,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,-9,0,-9
2,832,1,7,14,1,1,1,1,1,1,1,0,1,-9,1,1,1,1,1,-9
2,847,1,8,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,1,0,-9
2,848,1,8,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
2,851,1,8,14,1,1,1,1,1,1,1,0,1,-9,-9,0,-9,-9,-9,-9
2,856,1,8,14,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
2,865,1,8,14,1,1,1,1,0,1,1,0,1,1,0,0,1,1,-9,-9
2,867,1,8,14,1,1,1,1,1,1,1,0,1,0,-9,0,0,0,-9,-9
2,963,2,8,14,1,1,1,1,1,1,1,0,1,1,-9,-9,-9,-9,-9,-9
2,969,2,8,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,0,-9,-9
2,973,2,8,14,1,1,1,1,-9,1,1,0,1,0,0,0,-9,0,0,-9
2,1021,2,8,14,1,1,1,1,1,1,1,0,1,0,1,-9,-9,1,-9,-9
2,1022,2,8,14,1,1,1,1,1,1,1,0,1,0,1,-9,-9,-9,-9,-9
2,1025,2,8,14,1,1,1,1,0,1,1,0,1,-9,0,0,-9,-9,-9,-9
2,1026,2,8,14,1,1,1,1,1,1,1,0,1,-9,0,0,-9,-9,-9,-9
2,1105,2,7,14,1,1,1,1,-9,0,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,1113,1,7,14,1,1,1,0,0,1,1,0,1,1,0,-9,-9,-9,0,-9
2,350,2,8,15,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,-9
2,495,2,8,15,1,1,1,1,1,1,1,1,1,1,0,0,1,-9,-9,0
2,528,2,8,15,1,1,1,1,1,1,1,-9,1,1,-9,0,-9,-9,-9,-9
2,637,1,8,15,1,1,1,1,1,1,-9,1,1,1,-9,-9,-9,-9,-9,-9
2,648,2,8,15,1,1,1,1,0,1,1,1,1,1,1,0,-9,-9,-9,-9
2,653,2,8,15,1,1,1,1,0,1,0,0,1,1,1,0,1,0,-9,-9
2,724,2,8,15,1,1,1,1,0,1,1,1,1,1,-9,0,-9,-9,-9,0
2,742,2,8,15,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,743,2,8,15,1,1,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9
2,845,1,8,15,1,1,1,1,1,1,1,1,1,-9,1,1,1,1,0,1
2,859,1,8,15,1,1,1,1,1,1,1,1,1,-9,1,0,-9,1,-9,1
2,860,1,8,15,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
2,863,1,8,15,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0
2,960,2,8,15,1,1,1,1,1,1,1,0,1,0,-9,0,-9,-9,-9,-9
2,961,2,8,15,1,1,1,1,-9,1,1,0,1,-9,0,0,-9,-9,0,0
2,972,2,8,15,1,1,1,1,1,1,1,1,1,1,1,1,-9,1,1,1
2,979,2,8,15,1,0,1,1,0,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
2,983,2,8,15,1,-9,1,1,1,1,1,0,1,0,1,-9,-9,0,-9,-9
2,1012,1,8,15,1,1,1,1,1,1,1,1,1,-9,0,0,-9,-9,0,-9
2,458,1,6,12,1,1,1,1,1,1,1,1,1,0,1,-9,-9,-9,0,-9
2,876,1,6,12,1,1,1,1,1,1,-9,0,1,0,0,0,-9,-9,0,-9
2,986,1,6,12,1,1,1,1,1,1,1,1,1,0,1,1,-9,1,-9,-9
2,20,2,7,13,1,1,1,0,0,1,1,1,1,-9,0,0,-9,0,-9,0
2,140,1,7,13,1,1,1,1,0,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,224,1,7,13,1,1,1,1,0,1,1,1,1,-9,-9,-9,-9,0,-9,-9
2,576,1,7,13,1,1,1,1,1,-9,1,1,1,1,1,0,-9,0,0,-9
2,587,2,6,13,1,1,1,1,0,1,1,0,1,1,0,0,0,0,-9,-9
2,679,2,7,13,1,1,1,1,0,1,1,1,1,0,0,0,-9,-9,-9,-9
2,705,1,6,13,1,1,1,1,1,1,1,1,1,1,1,1,-9,0,-9,-9
2,756,2,6,13,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0
2,839,1,7,13,1,1,1,1,1,1,1,1,1,1,1,0,0,-9,0,-9
2,890,1,6,13,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,-9
2,894,1,6,13,1,-9,1,1,0,0,-9,1,1,-9,0,-9,-9,-9,-9,-9
2,919,1,6,13,1,1,1,1,0,1,1,0,1,0,1,0,0,0,-9,-9
2,949,1,6,13,1,1,1,1,-9,1,1,0,1,-9,0,0,-9,0,0,-9
2,70,2,8,14,1,1,1,1,0,1,1,1,1,0,0,0,-9,-9,-9,-9
2,171,2,8,14,1,1,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9
2,359,2,8,14,1,1,1,1,0,1,1,1,1,1,1,-9,-9,0,-9,0
2,410,2,8,14,1,1,1,1,0,0,1,-9,1,-9,-9,0,0,0,-9,-9
2,488,2,8,14,1,-9,1,1,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,493,1,8,14,-9,1,-9,1,-9,1,-9,1,1,1,-9,-9,-9,-9,-9,-9
2,520,2,7,14,1,-9,1,1,1,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,525,1,8,14,1,1,1,1,1,1,-9,0,1,-9,1,0,-9,1,0,-9
2,545,1,8,14,-9,1,1,1,1,1,1,0,1,0,-9,0,1,1,0,-9
2,629,1,7,14,1,1,1,1,0,1,1,0,1,0,1,-9,-9,1,0,-9
2,642,1,8,14,1,1,1,1,1,1,1,0,1,1,0,0,0,1,-9,-9
2,674,2,7,14,1,1,1,1,1,1,1,0,1,0,1,-9,-9,-9,-9,-9
2,680,2,7,14,1,1,1,1,0,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,722,1,8,14,1,1,1,1,1,1,1,1,1,0,0,0,-9,-9,-9,-9
2,725,1,8,14,1,1,1,1,1,1,1,1,1,1,-9,0,0,-9,-9,-9
2,827,1,7,14,1,1,1,1,1,1,1,0,1,-9,0,0,-9,0,0,-9
2,837,1,7,14,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,-9
2,844,1,8,14,1,1,1,1,1,1,1,0,1,0,1,-9,-9,-9,0,-9
2,862,1,8,14,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
2,971,2,8,14,1,1,1,1,1,1,1,1,1,-9,1,1,-9,1,-9,-9
2,156,1,8,15,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,-9
2,534,2,8,15,1,1,1,1,-9,1,1,0,1,1,-9,-9,-9,0,0,-9
2,732,1,8,15,1,1,1,1,1,1,0,1,1,-9,1,0,-9,0,-9,-9
2,736,2,8,15,1,1,1,1,1,1,1,1,1,0,-9,0,-9,-9,-9,-9
2,857,1,8,15,1,1,1,1,1,1,1,0,1,1,1,-9,-9,1,-9,0
2,958,2,8,15,1,1,1,1,0,1,1,0,1,0,1,0,0,-9,-9,-9
2,959,2,8,15,1,1,1,1,1,1,1,1,1,-9,-9,0,0,-9,-9,-9
2,975,2,8,15,1,1,1,1,0,1,0,1,1,1,0,0,-9,0,-9,-9
2,938,1,6,12,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
2,143,2,7,13,1,1,1,1,-9,1,1,0,1,0,0,0,-9,0,-9,-9
2,194,1,7,13,1,0,1,1,1,1,1,1,1,0,1,0,-9,-9,-9,-9
2,199,1,7,13,1,1,1,1,1,-9,1,-9,1,-9,1,-9,-9,-9,-9,-9
2,245,1,7,13,1,1,1,1,0,1,1,1,1,0,-9,0,-9,-9,-9,-9
2,292,2,7,13,1,1,1,1,-9,1,1,-9,1,-9,-9,0,-9,-9,-9,-9
2,382,2,7,13,1,-9,1,1,-9,0,1,1,1,-9,-9,0,-9,0,-9,-9
2,603,2,6,13,1,1,1,1,0,1,1,0,1,-9,0,0,-9,0,-9,-9
2,704,1,6,13,1,1,1,1,1,1,-9,0,1,1,1,-9,-9,-9,-9,-9
2,713,2,6,13,1,1,1,1,1,1,1,0,1,0,-9,0,-9,-9,-9,-9
2,830,1,7,13,1,1,1,1,0,1,1,0,1,1,1,0,-9,0,0,-9
2,902,2,6,13,1,1,1,1,1,1,1,0,1,-9,0,0,-9,0,-9,-9
2,908,1,6,13,1,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,-9
2,954,1,6,13,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
2,53,2,8,14,1,1,1,1,-9,1,1,1,1,-9,0,-9,-9,-9,-9,-9
2,54,2,8,14,1,1,1,1,-9,1,1,1,1,0,0,-9,-9,-9,-9,-9
2,59,1,8,14,1,1,1,1,1,1,1,0,1,0,1,0,-9,1,-9,-9
2,69,1,8,14,1,1,1,1,1,1,1,0,1,1,1,0,-9,0,-9,-9
2,688,1,7,14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,-9
2,855,1,8,15,1,1,1,1,1,1,1,0,1,0,-9,0,1,-9,1,-9
2,30,2,7,13,1,1,1,1,1,0,1,1,1,1,1,0,-9,0,-9,-9
2,689,1,7,13,1,1,1,1,1,1,1,0,1,0,0,0,-9,-9,-9,-9
2,206,1,8,14,1,1,1,1,1,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,349,2,8,15,1,1,1,1,1,1,1,1,1,1,1,-9,1,-9,0,-9
2,752,2,6,12,1,-9,1,1,0,0,-9,0,1,0,0,0,-9,0,0,-9
2,788,2,7,13,1,1,1,0,1,1,1,1,1,1,1,0,1,-9,-9,-9
2,408,1,8,14,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9,-9,-9
2,503,2,7,13,1,1,1,1,1,1,0,1,1,1,0,0,-9,-9,-9,-9
2,116,2,8,14,1,1,1,1,1,0,1,1,1,0,1,0,1,-9,-9,-9
2,515,2,7,14,1,1,1,1,1,0,1,1,1,-9,1,-9,-9,-9,-9,-9
2,596,2,6,13,1,1,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9
2,748,1,6,13,1,0,1,1,0,1,1,1,1,0,0,-9,-9,-9,-9,-9
2,925,2,6,13,1,1,1,1,1,1,1,1,1,1,0,0,-9,0,0,0
2,39,2,7,13,1,1,1,1,-9,1,1,0,1,0,1,0,-9,0,0,-9
2,593,1,6,13,1,1,1,1,1,1,1,1,1,-9,0,0,-9,-9,-9,-9
2,159,2,8,14,1,1,1,1,1,1,1,1,1,-9,1,0,1,1,-9,-9
2,118,2,8,15,1,-9,1,1,-9,1,-9,0,1,-9,0,-9,-9,-9,-9,-9
2,476,1,8,14,1,1,1,1,1,1,-9,0,1,-9,0,-9,-9,-9,0,-9
2,699,2,6,12,1,1,1,1,0,1,1,0,1,0,-9,-9,-9,-9,-9,-9
2,95,2,7,13,1,1,1,1,1,0,1,1,1,-9,-9,0,-9,-9,-9,-9
2,598,2,6,13,1,1,1,1,0,1,1,1,1,1,1,0,-9,-9,-9,-9
2,1111,2,7,13,1,1,1,1,-9,1,0,1,1,-9,0,0,-9,-9,-9,-9
2,46,2,8,14,1,1,0,1,1,1,1,1,1,1,1,1,1,-9,-9,-9
2,677,2,7,14,1,1,1,1,0,1,1,1,1,0,1,0,-9,0,-9,-9
2,218,2,7,13,1,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9
2,875,1,6,13,0,0,1,1,0,0,0,1,1,1,0,0,-9,0,0,0
2,1007,2,6,13,1,1,1,1,-9,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
2,29,2,7,13,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-9,-9
2,65,1,8,14,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,-9
2,407,2,8,14,1,1,1,1,1,1,1,1,1,-9,-9,0,0,-9,-9,-9
2,509,2,7,14,1,0,1,1,0,1,0,1,1,0,1,0,-9,-9,-9,-9
2,1100,1,7,14,1,1,1,1,1,1,1,1,1,1,-9,-9,1,-9,1,-9
2,740,1,8,15,1,1,1,1,1,1,1,0,1,1,-9,-9,-9,-9,-9,-9
2,507,2,7,13,1,1,1,1,1,1,1,1,1,0,1,0,1,-9,-9,-9
2,773,2,7,13,1,1,1,1,1,1,1,0,1,0,1,1,-9,-9,-9,-9
2,60,1,8,15,1,1,1,1,1,1,1,1,1,0,1,0,-9,-9,0,-9
2,277,2,6,12,1,1,1,1,1,1,1,1,1,1,-9,0,-9,-9,-9,-9
2,886,1,6,12,1,1,1,1,1,1,1,0,1,1,1,0,-9,1,1,-9
2,38,2,7,13,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,-9
2,285,2,7,13,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,0,1,-9
2,922,1,6,13,1,1,1,1,1,1,1,0,1,1,-9,-9,-9,0,-9,-9
2,13,2,8,14,-9,1,1,1,-9,-9,-9,-9,1,0,-9,0,-9,-9,-9,-9
2,422,1,8,14,1,1,1,1,1,1,-9,0,1,0,0,0,1,0,0,0
2,858,1,8,14,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
2,123,1,8,15,1,1,1,1,1,0,1,0,1,1,-9,0,-9,-9,-9,-9
2,420,1,8,15,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0
2,982,2,8,15,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,0,-9
2,480,1,8,14,1,1,1,0,1,1,1,1,1,1,1,0,-9,0,0,-9
2,427,2,6,12,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,-9,-9
2,510,2,7,13,1,0,1,1,0,1,0,1,1,0,1,0,-9,-9,-9,-9
2,48,2,8,14,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0
2,470,2,8,14,1,1,1,1,0,1,1,1,1,1,1,-9,-9,-9,0,-9
2,614,2,7,14,1,1,1,1,-9,0,1,0,1,-9,-9,0,0,-9,-9,-9
2,42,2,7,13,1,0,1,1,1,1,1,0,1,0,0,-9,-9,-9,-9,-9
2,1101,1,7,13,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-9,-9
2,626,2,7,14,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
2,524,2,8,14,1,1,1,1,0,1,0,1,1,1,0,0,0,-9,-9,0
2,891,2,6,13,1,1,0,1,1,1,1,1,1,0,0,-9,-9,-9,-9,-9
2,643,1,8,15,1,1,1,1,1,1,1,1,1,1,-9,-9,1,-9,-9,-9
2,744,2,8,15,1,1,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9
2,440,2,6,12,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,-9,-9
2,801,2,6,13,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9,-9,-9
2,656,1,8,14,1,1,1,1,1,1,1,0,1,1,0,1,1,1,-9,0
2,813,2,6,13,1,1,1,1,1,0,1,0,1,1,-9,0,-9,0,0,-9
2,767,2,7,14,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0
2,438,2,6,12,1,-9,1,1,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,805,2,6,13,1,-9,1,1,1,1,0,1,1,1,0,0,1,0,-9,0
2,638,1,8,14,1,1,1,1,0,1,1,1,1,1,-9,-9,-9,-9,-9,-9
2,124,2,8,15,1,1,1,1,-9,1,1,1,1,1,1,-9,-9,-9,-9,-9
2,254,2,8,15,1,1,1,1,1,1,1,1,1,1,0,0,-9,-9,0,-9
2,962,2,8,15,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0
2,924,2,6,12,-9,-9,1,1,0,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
2,169,2,8,15,1,1,1,1,0,1,0,1,1,-9,-9,0,-9,-9,-9,-9
2,149,2,7,13,-9,0,1,1,-9,1,1,1,1,-9,-9,0,-9,-9,-9,-9
2,905,2,6,12,1,1,1,1,1,1,1,0,1,1,1,-9,-9,-9,-9,-9
2,187,2,6,13,1,1,1,1,1,0,1,1,1,-9,-9,-9,-9,0,-9,-9
2,387,2,7,13,1,0,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,567,2,7,13,1,0,1,1,-9,1,1,1,1,-9,1,0,-9,-9,-9,-9
2,307,2,8,14,1,1,1,1,0,1,1,1,1,-9,1,0,0,-9,-9,-9
2,355,2,8,14,1,1,1,1,0,0,1,0,1,1,-9,-9,-9,-9,-9,-9
2,239,2,7,13,1,0,1,1,1,1,1,1,1,1,1,0,-9,-9,-9,-9
2,646,2,8,15,1,1,1,1,1,0,1,0,1,-9,-9,0,1,-9,-9,-9
2,589,2,6,12,1,1,1,1,0,1,1,1,1,0,-9,-9,-9,0,-9,-9
2,708,2,6,12,0,1,1,1,-9,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,782,2,7,13,1,1,1,1,0,1,1,0,1,0,-9,-9,-9,-9,-9,-9
2,308,1,8,14,1,-9,0,1,1,1,-9,0,1,0,0,-9,-9,1,0,-9
2,889,2,6,13,1,1,1,1,0,1,1,1,1,-9,-9,-9,-9,-9,-9,-9
2,735,2,8,15,1,0,1,1,0,1,1,0,1,-9,-9,-9,-9,-9,-9,-9
