Subject,Change,Ndist,Correct,Reaction,MMI
234,1,2,1,878,2.111111111
234,0,6,1,1218,2.111111111
234,0,4,1,841,2.111111111
234,1,6,1,974,2.111111111
234,1,2,1,1065,2.111111111
234,0,2,1,1101,2.111111111
234,0,4,1,1593,2.111111111
234,0,0,1,1079,2.111111111
234,1,0,1,1508,2.111111111
234,0,2,1,1064,2.111111111
234,1,4,1,1165,2.111111111
234,1,0,1,1014,2.111111111
234,0,0,1,1493,2.111111111
234,1,6,0,1996,2.111111111
234,1,4,1,1163,2.111111111
234,1,2,1,982,2.111111111
234,0,6,1,1877,2.111111111
234,0,4,1,1181,2.111111111
234,1,0,1,1052,2.111111111
234,0,2,1,980,2.111111111
234,0,6,1,1499,2.111111111
234,1,6,1,934,2.111111111
234,1,2,1,1265,2.111111111
234,1,2,1,927,2.111111111
234,0,0,1,1110,2.111111111
234,1,6,1,802,2.111111111
234,1,4,1,980,2.111111111
234,0,6,1,1262,2.111111111
234,0,4,0,1913,2.111111111
234,1,0,1,1186,2.111111111
234,1,4,1,921,2.111111111
234,0,2,1,1217,2.111111111
234,0,0,0,1300,2.111111111
234,0,6,0,1446,2.111111111
234,1,0,1,960,2.111111111
234,1,4,1,1274,2.111111111
234,0,4,0,1165,2.111111111
234,1,2,1,911,2.111111111
234,1,6,1,806,2.111111111
234,0,2,1,1373,2.111111111
234,1,6,1,950,2.111111111
234,0,6,1,1005,2.111111111
234,0,0,1,906,2.111111111
234,1,0,1,943,2.111111111
234,0,4,0,1305,2.111111111
234,0,0,1,1002,2.111111111
234,0,2,0,1294,2.111111111
234,1,2,0,909,2.111111111
234,1,4,1,1129,2.111111111
234,1,0,1,842,2.111111111
234,0,6,0,1912,2.111111111
234,1,4,1,872,2.111111111
234,0,0,0,1222,2.111111111
234,0,0,1,1238,2.111111111
234,1,6,1,1082,2.111111111
234,1,2,1,1178,2.111111111
234,1,0,1,859,2.111111111
234,0,6,0,1039,2.111111111
234,1,6,1,1023,2.111111111
234,0,4,0,1997,2.111111111
234,0,2,0,1996,2.111111111
234,1,4,1,898,2.111111111
234,0,2,1,792,2.111111111
234,1,2,1,1238,2.111111111
234,0,4,0,1997,2.111111111
234,1,6,1,1092,2.111111111
234,0,0,1,934,2.111111111
234,1,0,1,812,2.111111111
234,1,4,1,923,2.111111111
234,1,4,1,883,2.111111111
234,0,0,1,752,2.111111111
234,1,6,1,936,2.111111111
234,0,2,1,1318,2.111111111
234,1,0,1,922,2.111111111
234,0,4,1,1850,2.111111111
234,0,2,1,1082,2.111111111
234,0,6,1,1280,2.111111111
234,0,6,0,1997,2.111111111
234,1,2,0,1043,2.111111111
234,1,2,1,1065,2.111111111
234,0,4,1,1390,2.111111111
234,1,6,1,983,2.111111111
234,0,6,1,792,2.111111111
234,1,0,1,958,2.111111111
234,1,2,1,844,2.111111111
234,1,6,1,1398,2.111111111
234,1,4,1,1211,2.111111111
234,1,4,1,1113,2.111111111
234,0,2,1,1134,2.111111111
234,1,2,0,1997,2.111111111
234,0,0,0,985,2.111111111
234,0,0,1,772,2.111111111
234,0,4,1,716,2.111111111
234,0,6,1,998,2.111111111
234,0,2,1,740,2.111111111
234,1,0,1,963,2.111111111
234,0,4,1,798,2.111111111
234,1,0,1,726,2.111111111
234,1,4,1,726,2.111111111
234,1,2,1,902,2.111111111
234,0,0,0,1200,2.111111111
234,1,6,1,1273,2.111111111
234,0,4,1,1549,2.111111111
234,0,2,0,770,2.111111111
234,0,0,1,1361,2.111111111
234,0,2,1,1273,2.111111111
234,1,6,1,1161,2.111111111
234,1,0,1,1636,2.111111111
234,0,4,0,917,2.111111111
234,0,6,1,960,2.111111111
234,1,4,1,933,2.111111111
234,1,2,0,1466,2.111111111
234,0,6,1,890,2.111111111
234,0,2,1,761,2.111111111
234,0,2,1,964,2.111111111
234,0,0,0,1231,2.111111111
234,0,4,1,872,2.111111111
234,1,0,1,1318,2.111111111
234,1,0,1,1091,2.111111111
234,1,6,1,950,2.111111111
234,1,4,1,1521,2.111111111
234,0,6,0,1184,2.111111111
234,1,2,1,917,2.111111111
234,1,2,1,956,2.111111111
234,1,6,1,1020,2.111111111
234,0,4,0,1906,2.111111111
234,1,4,1,803,2.111111111
234,0,0,0,1997,2.111111111
234,0,6,1,1122,2.111111111
234,1,2,1,1204,2.111111111
234,1,0,1,841,2.111111111
234,0,6,1,1140,2.111111111
234,0,2,1,986,2.111111111
234,1,6,1,799,2.111111111
234,1,4,0,942,2.111111111
234,0,0,0,1997,2.111111111
234,0,4,0,1996,2.111111111
235,1,2,1,886,2.777777778
235,1,6,0,1943,2.777777778
235,0,6,1,893,2.777777778
235,1,4,1,943,2.777777778
235,0,2,0,735,2.777777778
235,1,4,1,825,2.777777778
235,0,4,1,862,2.777777778
235,1,2,1,742,2.777777778
235,1,0,1,925,2.777777778
235,0,0,1,702,2.777777778
235,0,6,1,1088,2.777777778
235,0,4,1,925,2.777777778
235,0,0,1,854,2.777777778
235,0,2,1,750,2.777777778
235,1,0,1,670,2.777777778
235,1,6,1,1127,2.777777778
235,1,6,1,782,2.777777778
235,0,4,1,813,2.777777778
235,1,2,1,823,2.777777778
235,0,0,1,1086,2.777777778
235,1,0,1,934,2.777777778
235,1,4,1,758,2.777777778
235,0,2,1,750,2.777777778
235,0,6,1,887,2.777777778
235,0,2,1,726,2.777777778
235,1,4,1,719,2.777777778
235,0,6,0,1159,2.777777778
235,1,2,1,814,2.777777778
235,0,4,1,892,2.777777778
235,1,0,1,781,2.777777778
235,0,0,1,997,2.777777778
235,1,6,1,925,2.777777778
235,1,6,1,982,2.777777778
235,1,2,1,990,2.777777778
235,1,0,1,1014,2.777777778
235,0,4,1,703,2.777777778
235,0,2,1,758,2.777777778
235,0,6,1,813,2.777777778
235,0,6,1,862,2.777777778
235,1,4,1,797,2.777777778
235,1,0,1,1181,2.777777778
235,1,4,1,767,2.777777778
235,0,2,1,757,2.777777778
235,1,6,1,1430,2.777777778
235,0,4,1,734,2.777777778
235,1,2,1,851,2.777777778
235,0,0,1,717,2.777777778
235,0,0,1,1126,2.777777778
235,0,4,1,1294,2.777777778
235,1,6,1,1014,2.777777778
235,1,0,1,1406,2.777777778
235,1,0,1,996,2.777777778
235,0,6,1,669,2.777777778
235,0,4,1,1366,2.777777778
235,0,0,0,863,2.777777778
235,0,0,1,845,2.777777778
235,1,6,1,1647,2.777777778
235,0,6,1,598,2.777777778
235,1,4,1,909,2.777777778
235,1,2,1,1277,2.777777778
235,1,4,1,797,2.777777778
235,0,2,1,750,2.777777778
235,1,2,1,1309,2.777777778
235,0,2,1,950,2.777777778
235,0,6,1,678,2.777777778
235,0,6,1,1614,2.777777778
235,0,2,0,679,2.777777778
235,1,4,1,958,2.777777778
235,0,0,1,1806,2.777777778
235,1,2,0,1997,2.777777778
235,1,0,1,1133,2.777777778
235,0,0,1,501,2.777777778
235,0,2,1,967,2.777777778
235,0,4,1,1510,2.777777778
235,1,6,1,1174,2.777777778
235,1,6,1,950,2.777777778
235,0,4,1,958,2.777777778
235,1,2,1,780,2.777777778
235,1,0,1,767,2.777777778
235,1,4,1,836,2.777777778
235,1,0,1,773,2.777777778
235,1,6,1,950,2.777777778
235,1,6,1,739,2.777777778
235,1,2,1,1023,2.777777778
235,0,0,1,582,2.777777778
235,1,4,1,1062,2.777777778
235,0,6,1,834,2.777777778
235,0,6,1,1574,2.777777778
235,1,0,1,798,2.777777778
235,0,2,1,863,2.777777778
235,0,4,1,1197,2.777777778
235,1,2,1,766,2.777777778
235,0,4,1,870,2.777777778
235,1,4,1,917,2.777777778
235,0,0,1,845,2.777777778
235,0,2,1,959,2.777777778
235,1,4,1,902,2.777777778
235,1,0,1,774,2.777777778
235,0,2,1,852,2.777777778
235,0,4,1,909,2.777777778
235,1,2,1,1566,2.777777778
235,0,0,1,797,2.777777778
235,1,0,1,870,2.777777778
235,0,0,1,901,2.777777778
235,1,4,1,781,2.777777778
235,1,2,1,1086,2.777777778
235,0,4,1,1309,2.777777778
235,1,6,1,764,2.777777778
235,0,6,1,830,2.777777778
235,1,6,1,1189,2.777777778
235,0,6,1,790,2.777777778
235,0,2,1,918,2.777777778
235,0,6,1,1877,2.777777778
235,0,2,0,1997,2.777777778
235,1,6,1,966,2.777777778
235,1,4,1,1382,2.777777778
235,0,0,0,438,2.777777778
235,0,6,0,775,2.777777778
235,0,4,1,1918,2.777777778
235,1,2,1,694,2.777777778
235,0,2,1,773,2.777777778
235,1,6,1,910,2.777777778
235,1,0,1,669,2.777777778
235,0,0,1,597,2.777777778
235,0,4,1,647,2.777777778
235,1,4,1,788,2.777777778
235,1,2,1,581,2.777777778
235,1,0,0,815,2.777777778
235,1,2,1,877,2.777777778
235,0,4,1,903,2.777777778
235,1,0,1,733,2.777777778
235,1,6,1,1151,2.777777778
235,1,4,1,1270,2.777777778
235,1,0,1,1016,2.777777778
235,0,6,1,742,2.777777778
235,1,2,1,855,2.777777778
235,0,0,1,902,2.777777778
235,1,4,1,909,2.777777778
235,0,2,1,1227,2.777777778
235,0,2,1,806,2.777777778
235,0,4,1,853,2.777777778
235,0,0,1,475,2.777777778
235,1,6,1,406,2.777777778
235,0,6,1,653,2.777777778
235,0,2,1,693,2.777777778
235,0,4,1,661,2.777777778
235,1,4,1,638,2.777777778
235,0,4,1,638,2.777777778
235,0,2,1,549,2.777777778
235,1,0,1,575,2.777777778
235,1,6,1,581,2.777777778
235,0,6,1,693,2.777777778
235,1,2,1,829,2.777777778
235,1,0,1,949,2.777777778
235,0,6,1,574,2.777777778
235,0,0,1,870,2.777777778
235,1,6,1,684,2.777777778
235,0,0,1,781,2.777777778
235,1,4,1,742,2.777777778
235,1,2,1,1054,2.777777778
235,0,2,1,796,2.777777778
235,1,0,1,565,2.777777778
235,1,6,1,1199,2.777777778
235,0,6,1,693,2.777777778
235,1,2,1,776,2.777777778
235,0,6,1,639,2.777777778
235,1,4,1,701,2.777777778
235,0,0,1,525,2.777777778
235,1,0,1,558,2.777777778
235,1,2,1,1438,2.777777778
235,1,6,1,773,2.777777778
235,1,4,1,861,2.777777778
235,0,2,1,749,2.777777778
235,0,0,1,1127,2.777777778
235,0,4,1,629,2.777777778
235,0,4,1,950,2.777777778
235,1,0,1,654,2.777777778
235,1,6,1,621,2.777777778
235,0,6,1,668,2.777777778
235,0,0,1,645,2.777777778
235,1,4,1,781,2.777777778
235,0,2,1,783,2.777777778
235,0,6,1,645,2.777777778
235,1,6,1,557,2.777777778
235,1,2,1,965,2.777777778
235,0,4,1,646,2.777777778
235,1,0,1,1564,2.777777778
235,1,4,1,1117,2.777777778
235,0,0,1,725,2.777777778
235,0,4,1,1214,2.777777778
235,0,2,1,637,2.777777778
235,1,2,1,773,2.777777778
235,1,2,1,1262,2.777777778
235,0,2,1,621,2.777777778
235,1,4,1,719,2.777777778
235,0,0,1,661,2.777777778
235,1,6,1,749,2.777777778
235,1,0,1,645,2.777777778
235,0,6,1,808,2.777777778
235,0,4,1,623,2.777777778
236,1,2,0,1119,1.555555556
236,1,0,0,895,1.555555556
236,0,4,1,1462,1.555555556
236,0,4,0,1997,1.555555556
236,1,4,0,1997,1.555555556
236,0,0,1,917,1.555555556
236,0,2,0,1997,1.555555556
236,1,4,0,822,1.555555556
236,0,6,1,1541,1.555555556
236,1,6,0,798,1.555555556
236,1,6,0,1996,1.555555556
236,0,2,1,1087,1.555555556
236,0,6,1,1743,1.555555556
236,1,0,1,1455,1.555555556
236,0,0,1,1807,1.555555556
236,1,2,1,944,1.555555556
236,1,6,0,1997,1.555555556
236,0,0,1,1342,1.555555556
236,1,0,1,1093,1.555555556
236,0,2,1,821,1.555555556
236,0,4,1,956,1.555555556
236,1,2,1,759,1.555555556
236,0,2,1,793,1.555555556
236,0,4,1,823,1.555555556
236,1,4,1,1040,1.555555556
236,0,6,1,1102,1.555555556
236,1,6,1,1101,1.555555556
236,0,0,1,815,1.555555556
236,0,6,1,869,1.555555556
236,1,4,1,726,1.555555556
236,1,2,1,581,1.555555556
236,1,0,1,767,1.555555556
236,1,6,1,1153,1.555555556
236,0,4,0,1094,1.555555556
236,0,6,1,821,1.555555556
236,1,2,1,727,1.555555556
236,1,6,0,623,1.555555556
236,0,2,0,1776,1.555555556
236,1,0,0,913,1.555555556
236,1,4,1,309,1.555555556
236,0,4,0,166,1.555555556
236,0,6,1,662,1.555555556
236,1,4,1,855,1.555555556
236,0,0,1,957,1.555555556
236,1,2,0,992,1.555555556
236,0,0,1,517,1.555555556
236,0,2,0,525,1.555555556
236,1,0,1,558,1.555555556
236,0,6,1,964,1.555555556
236,0,0,1,537,1.555555556
236,1,2,0,708,1.555555556
236,0,0,1,1014,1.555555556
236,1,6,1,685,1.555555556
236,1,6,0,756,1.555555556
236,1,0,0,1014,1.555555556
236,0,2,1,838,1.555555556
236,1,0,0,983,1.555555556
236,1,4,1,606,1.555555556
236,1,2,0,871,1.555555556
236,1,4,1,718,1.555555556
236,0,2,1,679,1.555555556
236,0,6,1,1343,1.555555556
236,0,4,0,1996,1.555555556
236,0,4,1,545,1.555555556
236,1,0,0,912,1.555555556
236,1,2,0,606,1.555555556
236,0,2,1,887,1.555555556
236,0,0,1,871,1.555555556
236,1,6,0,813,1.555555556
236,0,4,1,742,1.555555556
236,1,2,0,566,1.555555556
236,0,0,1,814,1.555555556
236,1,6,1,718,1.555555556
236,1,0,1,732,1.555555556
236,1,4,1,646,1.555555556
236,0,4,1,782,1.555555556
236,1,4,1,383,1.555555556
236,0,2,0,302,1.555555556
236,0,6,1,718,1.555555556
236,0,6,1,1047,1.555555556
236,1,6,1,1110,1.555555556
236,1,2,0,856,1.555555556
236,0,2,0,781,1.555555556
236,1,2,1,1629,1.555555556
236,1,0,0,1997,1.555555556
236,1,4,1,783,1.555555556
236,0,0,1,679,1.555555556
236,0,4,1,414,1.555555556
236,1,6,1,799,1.555555556
236,0,6,1,1206,1.555555556
236,1,4,1,1086,1.555555556
236,1,0,1,560,1.555555556
236,0,4,0,335,1.555555556
236,0,2,1,718,1.555555556
236,0,0,1,342,1.555555556
236,0,6,0,605,1.555555556
236,0,6,1,592,1.555555556
236,0,2,1,621,1.555555556
236,0,2,1,671,1.555555556
236,0,6,1,1191,1.555555556
236,1,0,1,919,1.555555556
236,0,0,1,1031,1.555555556
236,1,0,0,1996,1.555555556
236,1,2,0,302,1.555555556
236,1,6,1,583,1.555555556
236,0,0,1,917,1.555555556
236,1,4,0,758,1.555555556
236,1,6,0,765,1.555555556
236,1,2,0,765,1.555555556
236,1,4,0,719,1.555555556
236,0,4,0,1996,1.555555556
236,0,4,1,606,1.555555556
236,1,4,0,621,1.555555556
236,1,2,0,1909,1.555555556
236,0,2,0,838,1.555555556
236,0,0,1,646,1.555555556
236,1,4,0,1039,1.555555556
236,0,4,0,725,1.555555556
236,0,0,1,1148,1.555555556
236,0,6,1,514,1.555555556
236,0,2,1,430,1.555555556
236,1,0,1,598,1.555555556
236,1,6,1,1198,1.555555556
236,1,6,1,1447,1.555555556
236,1,0,1,1190,1.555555556
236,0,4,1,806,1.555555556
236,0,6,1,1750,1.555555556
236,1,2,1,711,1.555555556
236,0,2,1,943,1.555555556
236,0,0,0,264,1.555555556
236,1,2,0,222,1.555555556
236,0,4,1,393,1.555555556
236,0,2,1,510,1.555555556
236,1,0,1,534,1.555555556
236,1,4,1,722,1.555555556
236,1,2,0,566,1.555555556
236,1,4,1,1182,1.555555556
236,1,0,1,900,1.555555556
236,0,6,0,725,1.555555556
236,0,0,1,1093,1.555555556
236,1,6,1,1293,1.555555556
236,1,6,1,534,1.555555556
236,0,4,0,709,1.555555556
236,0,6,1,485,1.555555556
236,0,0,1,855,1.555555556
236,1,6,0,900,1.555555556
236,0,0,1,446,1.555555556
236,1,0,1,558,1.555555556
236,1,6,1,1110,1.555555556
236,0,6,1,811,1.555555556
236,0,4,1,1060,1.555555556
236,1,0,1,552,1.555555556
236,0,4,0,1037,1.555555556
236,0,2,1,607,1.555555556
236,1,4,1,909,1.555555556
236,1,2,1,286,1.555555556
236,0,2,0,414,1.555555556
236,0,6,1,164,1.555555556
236,1,4,1,270,1.555555556
236,1,2,1,333,1.555555556
236,1,6,0,838,1.555555556
236,1,0,0,863,1.555555556
236,1,4,1,823,1.555555556
236,0,2,0,637,1.555555556
236,1,0,0,294,1.555555556
236,0,6,1,96,1.555555556
236,1,6,0,318,1.555555556
236,1,2,0,661,1.555555556
236,0,6,1,629,1.555555556
236,0,2,0,663,1.555555556
236,0,4,1,604,1.555555556
236,0,0,1,837,1.555555556
236,1,2,0,774,1.555555556
236,0,0,1,725,1.555555556
236,1,4,1,632,1.555555556
236,0,4,1,229,1.555555556
236,0,4,1,149,1.555555556
236,1,4,1,357,1.555555556
236,1,6,0,597,1.555555556
236,1,6,0,790,1.555555556
236,1,0,1,679,1.555555556
236,1,4,1,813,1.555555556
236,0,2,0,542,1.555555556
236,1,2,1,893,1.555555556
236,0,6,1,1479,1.555555556
236,0,6,0,1996,1.555555556
236,1,0,1,495,1.555555556
236,0,2,1,110,1.555555556
236,1,2,0,310,1.555555556
236,0,0,1,134,1.555555556
236,0,4,1,725,1.555555556
236,0,0,1,260,1.555555556
236,0,6,1,581,1.555555556
236,1,2,1,861,1.555555556
236,1,4,0,711,1.555555556
236,0,2,0,1453,1.555555556
236,0,4,1,1013,1.555555556
236,1,6,1,590,1.555555556
236,0,0,1,742,1.555555556
236,1,0,0,325,1.555555556
237,1,0,1,974,2.888888889
237,0,2,1,837,2.888888889
237,0,6,1,847,2.888888889
237,0,0,1,609,2.888888889
237,0,2,1,744,2.888888889
237,0,4,1,594,2.888888889
237,1,0,1,848,2.888888889
237,0,4,1,935,2.888888889
237,1,6,1,1030,2.888888889
237,0,6,1,591,2.888888889
237,1,4,0,824,2.888888889
237,1,2,1,917,2.888888889
237,1,4,1,1033,2.888888889
237,0,0,1,842,2.888888889
237,1,2,1,946,2.888888889
237,1,6,1,1457,2.888888889
237,1,6,1,722,2.888888889
237,1,2,1,1202,2.888888889
237,1,4,1,834,2.888888889
237,1,2,1,605,2.888888889
237,1,0,1,499,2.888888889
237,0,2,1,694,2.888888889
237,0,0,1,777,2.888888889
237,0,2,0,605,2.888888889
237,0,4,1,773,2.888888889
237,0,6,1,721,2.888888889
237,1,6,1,1022,2.888888889
237,0,0,1,1314,2.888888889
237,1,4,1,902,2.888888889
237,1,0,0,1088,2.888888889
237,0,4,1,791,2.888888889
237,0,6,1,712,2.888888889
237,0,4,1,843,2.888888889
237,0,0,1,611,2.888888889
237,1,0,1,544,2.888888889
237,1,4,1,744,2.888888889
237,0,2,1,751,2.888888889
237,0,6,1,829,2.888888889
237,1,2,1,933,2.888888889
237,1,6,1,767,2.888888889
237,1,6,1,565,2.888888889
237,0,6,0,1996,2.888888889
237,0,2,1,620,2.888888889
237,0,4,0,1297,2.888888889
237,1,0,1,791,2.888888889
237,1,2,1,754,2.888888889
237,0,0,1,673,2.888888889
237,1,4,1,643,2.888888889
237,0,0,1,695,2.888888889
237,1,2,1,864,2.888888889
237,0,4,1,1021,2.888888889
237,0,4,0,967,2.888888889
237,0,2,0,636,2.888888889
237,1,6,1,680,2.888888889
237,1,6,1,735,2.888888889
237,1,0,0,1177,2.888888889
237,0,6,1,780,2.888888889
237,0,6,1,856,2.888888889
237,1,4,1,817,2.888888889
237,0,0,1,890,2.888888889
237,1,2,1,652,2.888888889
237,0,2,1,666,2.888888889
237,1,4,0,735,2.888888889
237,1,0,1,844,2.888888889
237,0,0,0,746,2.888888889
237,0,2,1,561,2.888888889
237,1,4,0,1021,2.888888889
237,0,0,0,1479,2.888888889
237,0,4,0,857,2.888888889
237,1,0,1,642,2.888888889
237,0,6,0,1117,2.888888889
237,1,6,1,1158,2.888888889
237,1,2,1,875,2.888888889
237,0,4,1,1264,2.888888889
237,1,0,1,808,2.888888889
237,1,6,1,761,2.888888889
237,0,6,1,660,2.888888889
237,1,2,1,583,2.888888889
237,0,2,1,643,2.888888889
237,1,4,1,845,2.888888889
237,0,2,1,731,2.888888889
237,1,2,1,656,2.888888889
237,1,2,1,646,2.888888889
237,0,6,1,688,2.888888889
237,1,4,1,1183,2.888888889
237,0,6,1,753,2.888888889
237,0,4,1,618,2.888888889
237,0,2,1,981,2.888888889
237,0,4,1,786,2.888888889
237,1,0,1,946,2.888888889
237,1,6,1,1438,2.888888889
237,0,0,1,686,2.888888889
237,1,6,1,1160,2.888888889
237,0,0,1,776,2.888888889
237,1,4,1,1131,2.888888889
237,1,0,1,883,2.888888889
237,0,0,0,528,2.888888889
237,1,2,1,725,2.888888889
237,1,0,1,736,2.888888889
237,1,6,1,898,2.888888889
237,0,2,0,1171,2.888888889
237,1,6,1,729,2.888888889
237,0,6,1,668,2.888888889
237,0,0,1,612,2.888888889
237,1,2,1,697,2.888888889
237,0,4,1,708,2.888888889
237,1,4,1,958,2.888888889
237,0,4,1,702,2.888888889
237,1,4,0,1080,2.888888889
237,1,0,1,609,2.888888889
237,0,6,1,987,2.888888889
237,0,2,1,1447,2.888888889
237,0,6,1,736,2.888888889
237,1,2,0,613,2.888888889
237,0,2,1,802,2.888888889
237,0,4,1,760,2.888888889
237,1,4,1,819,2.888888889
237,1,0,1,1188,2.888888889
237,1,4,1,1237,2.888888889
237,1,2,1,831,2.888888889
237,1,6,1,942,2.888888889
237,0,6,1,648,2.888888889
237,0,0,1,1082,2.888888889
237,0,2,1,625,2.888888889
237,1,6,1,731,2.888888889
237,0,4,1,832,2.888888889
237,1,0,1,710,2.888888889
237,0,0,1,649,2.888888889
237,1,6,1,955,2.888888889
237,0,0,1,643,2.888888889
237,1,4,1,636,2.888888889
237,1,2,1,1168,2.888888889
237,1,0,1,697,2.888888889
237,1,2,1,692,2.888888889
237,0,2,1,670,2.888888889
237,0,4,1,791,2.888888889
237,1,6,1,793,2.888888889
237,0,2,1,602,2.888888889
237,0,6,1,636,2.888888889
237,0,6,0,856,2.888888889
237,1,0,1,619,2.888888889
237,0,4,1,1481,2.888888889
237,0,0,1,1067,2.888888889
237,1,4,1,1207,2.888888889
237,0,6,0,1085,2.888888889
237,0,4,1,624,2.888888889
237,0,4,1,566,2.888888889
237,1,0,1,542,2.888888889
237,0,0,1,504,2.888888889
237,1,4,1,702,2.888888889
237,0,2,1,621,2.888888889
237,1,2,1,675,2.888888889
237,1,6,1,687,2.888888889
237,0,2,1,487,2.888888889
237,1,0,1,506,2.888888889
237,0,6,1,609,2.888888889
237,1,2,1,600,2.888888889
237,1,4,0,629,2.888888889
237,0,0,1,494,2.888888889
237,1,6,0,1182,2.888888889
237,1,6,0,1032,2.888888889
237,0,6,1,787,2.888888889
237,1,4,1,638,2.888888889
237,0,0,1,693,2.888888889
237,1,0,1,501,2.888888889
237,1,2,0,677,2.888888889
237,1,2,1,1188,2.888888889
237,1,4,1,606,2.888888889
237,1,0,1,571,2.888888889
237,0,4,1,562,2.888888889
237,0,6,1,762,2.888888889
237,0,2,1,992,2.888888889
237,0,4,1,582,2.888888889
237,1,6,1,659,2.888888889
237,0,2,1,917,2.888888889
237,0,0,1,677,2.888888889
237,0,6,1,965,2.888888889
237,1,0,1,558,2.888888889
237,0,2,1,945,2.888888889
237,0,0,1,626,2.888888889
237,0,0,1,603,2.888888889
237,1,6,0,757,2.888888889
237,1,4,1,813,2.888888889
237,0,4,1,728,2.888888889
237,1,2,1,763,2.888888889
237,1,0,0,1067,2.888888889
237,0,4,1,1196,2.888888889
237,0,6,1,745,2.888888889
237,1,2,1,929,2.888888889
237,1,6,1,1372,2.888888889
237,1,4,0,419,2.888888889
237,0,2,1,1385,2.888888889
237,1,6,1,914,2.888888889
237,1,4,1,719,2.888888889
237,0,4,0,954,2.888888889
237,0,0,1,624,2.888888889
237,1,2,1,620,2.888888889
237,0,2,1,494,2.888888889
237,1,0,1,972,2.888888889
237,0,6,1,843,2.888888889
238,0,4,1,970,2.333333333
238,0,2,1,1841,2.333333333
238,0,0,1,1916,2.333333333
238,1,6,1,1605,2.333333333
238,0,6,0,1996,2.333333333
238,1,2,1,1071,2.333333333
238,0,4,0,1996,2.333333333
238,0,2,1,572,2.333333333
238,1,6,0,590,2.333333333
238,1,0,0,604,2.333333333
238,1,0,1,760,2.333333333
238,1,2,0,1996,2.333333333
238,0,0,1,655,2.333333333
238,1,4,1,798,2.333333333
238,0,6,1,1394,2.333333333
238,1,4,1,930,2.333333333
238,0,6,1,589,2.333333333
238,0,4,1,784,2.333333333
238,0,2,1,873,2.333333333
238,1,0,1,832,2.333333333
238,1,6,1,1468,2.333333333
238,0,2,1,679,2.333333333
238,0,0,1,1028,2.333333333
238,1,4,1,1508,2.333333333
238,1,2,0,1996,2.333333333
238,0,6,1,562,2.333333333
238,1,2,1,1423,2.333333333
238,1,0,0,1996,2.333333333
238,0,4,1,454,2.333333333
238,1,6,1,889,2.333333333
238,0,0,1,1193,2.333333333
238,1,4,1,898,2.333333333
238,1,6,1,852,2.333333333
238,0,6,1,1236,2.333333333
238,0,2,1,381,2.333333333
238,1,6,1,1009,2.333333333
238,1,0,1,1218,2.333333333
238,1,4,1,1666,2.333333333
238,1,2,1,1109,2.333333333
238,1,0,1,809,2.333333333
238,0,0,1,1975,2.333333333
238,0,6,1,1266,2.333333333
238,0,4,1,702,2.333333333
238,0,2,1,505,2.333333333
238,1,2,1,818,2.333333333
238,0,4,0,1212,2.333333333
238,1,4,1,644,2.333333333
238,0,0,1,614,2.333333333
238,1,0,1,1111,2.333333333
238,0,0,1,680,2.333333333
238,1,6,1,1233,2.333333333
238,1,0,1,1171,2.333333333
238,1,6,1,1929,2.333333333
238,0,6,0,707,2.333333333
238,1,4,0,851,2.333333333
238,0,2,1,1040,2.333333333
238,0,4,1,972,2.333333333
238,0,2,1,425,2.333333333
238,1,2,1,872,2.333333333
238,0,6,1,1087,2.333333333
238,0,0,1,416,2.333333333
238,1,4,1,661,2.333333333
238,1,2,1,775,2.333333333
238,0,4,1,870,2.333333333
238,0,6,1,925,2.333333333
238,1,2,1,1016,2.333333333
238,1,4,0,1996,2.333333333
238,0,6,0,1996,2.333333333
238,1,6,1,1000,2.333333333
238,0,4,1,1987,2.333333333
238,0,0,1,775,2.333333333
238,1,4,1,1635,2.333333333
238,1,6,1,638,2.333333333
238,0,4,1,1854,2.333333333
238,1,2,1,886,2.333333333
238,0,2,1,1527,2.333333333
238,0,0,0,1997,2.333333333
238,0,2,1,299,2.333333333
238,1,0,1,733,2.333333333
238,1,0,0,813,2.333333333
238,0,4,1,444,2.333333333
238,0,2,1,952,2.333333333
238,0,4,1,849,2.333333333
238,1,2,1,845,2.333333333
238,0,0,1,534,2.333333333
238,1,6,1,865,2.333333333
238,1,2,0,1997,2.333333333
238,1,4,0,1996,2.333333333
238,1,6,1,869,2.333333333
238,0,6,0,1996,2.333333333
238,1,4,1,855,2.333333333
238,0,6,1,1075,2.333333333
238,0,2,1,1205,2.333333333
238,0,0,1,548,2.333333333
238,1,0,1,1160,2.333333333
238,1,0,1,857,2.333333333
238,0,4,1,986,2.333333333
238,1,0,1,750,2.333333333
238,0,6,1,1052,2.333333333
238,0,0,1,512,2.333333333
238,1,2,1,863,2.333333333
238,0,0,1,719,2.333333333
238,1,4,1,966,2.333333333
238,1,6,1,797,2.333333333
238,0,4,1,829,2.333333333
238,0,2,1,770,2.333333333
238,1,2,1,747,2.333333333
238,1,0,1,1172,2.333333333
238,1,4,1,1734,2.333333333
238,0,2,1,817,2.333333333
238,1,6,0,1996,2.333333333
238,0,6,1,751,2.333333333
238,1,2,1,1483,2.333333333
238,1,4,0,955,2.333333333
238,1,0,0,807,2.333333333
238,0,4,0,731,2.333333333
238,1,0,1,1694,2.333333333
238,1,6,1,835,2.333333333
238,0,6,0,1996,2.333333333
