Subject,Session,Trial,Accuracy,Target,Distractor,Pair,Distance,JointRank
1,22,36,1,2,6,12,4,8
1,22,37,1,5,9,30,4,14
1,22,38,0,6,9,33,3,15
1,22,39,0,1,5,4,4,6
1,22,40,1,2,4,10,2,6
1,22,41,0,6,8,32,2,14
1,22,42,0,1,4,3,3,5
1,22,43,0,1,3,2,2,4
1,22,44,0,1,7,6,6,8
1,22,45,0,1,9,8,8,10
1,22,46,1,2,3,9,1,5
1,22,47,0,3,9,21,6,12
1,22,48,1,5,8,29,3,13
1,22,49,0,3,8,20,5,11
1,22,50,1,4,9,26,5,13
1,22,51,1,4,7,24,3,11
1,22,52,1,2,6,12,4,8
1,22,53,0,3,7,19,4,10
1,22,54,1,4,8,25,4,12
1,22,55,0,3,4,16,1,7
1,22,56,1,6,7,31,1,13
1,22,57,1,2,7,13,5,9
1,22,58,0,1,6,5,5,7
1,22,59,1,4,5,22,1,9
1,22,60,1,2,5,11,3,7
1,22,61,1,2,8,14,6,10
1,22,62,1,5,6,27,1,11
1,22,63,1,2,9,15,7,11
1,22,64,1,4,6,23,2,10
1,22,65,0,3,6,18,3,9
1,22,66,0,1,2,1,1,3
1,22,67,1,8,9,36,1,17
1,22,68,1,5,7,28,2,12
1,22,69,0,7,9,35,2,16
1,22,70,0,3,5,17,2,8
1,22,71,0,1,8,7,7,9
1,22,72,0,7,8,34,1,15
1,22,73,1,4,8,25,4,12
1,22,74,1,2,8,14,6,10
1,22,75,0,6,8,32,2,14
1,22,76,1,3,7,19,4,10
1,22,77,0,1,5,4,4,6
1,22,78,1,5,7,28,2,12
1,22,79,1,4,9,26,5,13
1,22,80,1,3,6,18,3,9
1,22,81,1,5,6,27,1,11
1,22,82,0,2,4,10,2,6
1,22,83,1,1,7,6,6,8
1,22,84,1,3,8,20,5,11
1,22,85,0,3,4,16,1,7
1,22,86,1,4,6,23,2,10
1,22,87,1,2,7,13,5,9
1,22,88,1,1,6,5,5,7
1,22,89,0,1,2,1,1,3
1,22,90,0,2,9,15,7,11
1,22,91,1,4,7,24,3,11
1,22,92,1,1,3,2,2,4
1,22,93,0,1,4,3,3,5
1,22,94,1,5,9,30,4,14
1,22,95,1,3,9,21,6,12
1,22,96,1,1,8,7,7,9
1,22,97,0,8,9,36,1,17
1,22,98,1,2,6,12,4,8
1,22,99,0,3,5,17,2,8
1,22,100,1,1,9,8,8,10
1,22,101,0,4,5,22,1,9
1,22,102,1,5,8,29,3,13
1,22,103,1,7,8,34,1,15
1,22,104,1,2,3,9,1,5
1,22,105,0,6,7,31,1,13
1,22,106,1,7,9,35,2,16
1,22,107,0,6,9,33,3,15
1,22,108,1,2,5,11,3,7
1,22,109,0,6,7,31,1,13
1,22,110,0,2,4,10,2,6
1,22,111,1,2,3,9,1,5
1,22,112,1,2,7,13,5,9
1,22,113,1,1,3,2,2,4
1,22,114,1,6,8,32,2,14
1,22,115,0,3,4,16,1,7
1,22,116,0,1,4,3,3,5
1,22,117,0,1,2,1,1,3
1,22,118,1,1,7,6,6,8
1,22,119,1,4,8,25,4,12
1,22,120,1,6,9,33,3,15
1,22,121,1,1,5,4,4,6
1,22,122,1,5,8,29,3,13
1,22,123,1,5,7,28,2,12
1,22,124,1,3,7,19,4,10
1,22,125,1,5,9,30,4,14
1,22,126,0,7,9,35,2,16
1,22,127,0,3,5,17,2,8
1,22,128,1,3,9,21,6,12
1,22,129,1,2,9,15,7,11
1,22,130,1,2,8,14,6,10
1,22,131,1,4,9,26,5,13
1,22,132,1,4,7,24,3,11
1,22,133,1,5,6,27,1,11
1,22,134,1,1,9,8,8,10
1,22,135,1,1,8,7,7,9
1,22,136,1,7,8,34,1,15
1,22,137,1,4,5,22,1,9
1,22,138,1,4,6,23,2,10
1,22,139,1,3,8,20,5,11
1,22,140,0,1,6,5,5,7
1,22,141,1,2,6,12,4,8
1,22,142,0,8,9,36,1,17
1,22,143,1,3,6,18,3,9
1,22,144,1,2,5,11,3,7
1,23,1,1,2,9,15,7,11
1,23,2,1,2,4,10,2,6
1,23,3,1,3,5,17,2,8
1,23,4,0,4,6,23,2,10
1,23,5,1,5,8,29,3,13
1,23,6,1,4,7,24,3,11
1,23,7,1,7,9,35,2,16
1,23,8,1,3,9,21,6,12
1,23,9,0,1,9,8,8,10
1,23,10,1,3,8,20,5,11
1,23,11,1,1,8,7,7,9
1,23,12,1,1,6,5,5,7
1,23,13,1,5,6,27,1,11
1,23,14,1,3,6,18,3,9
1,23,15,1,6,9,33,3,15
1,23,16,1,1,7,6,6,8
1,23,17,1,1,4,3,3,5
1,23,18,1,2,7,13,5,9
1,23,19,1,2,3,9,1,5
1,23,20,1,1,5,4,4,6
1,23,21,1,7,8,34,1,15
1,23,22,1,4,8,25,4,12
1,23,23,1,2,6,12,4,8
1,23,24,1,4,9,26,5,13
1,23,25,1,4,5,22,1,9
1,23,26,0,3,7,19,4,10
1,23,27,1,5,9,30,4,14
1,23,28,0,1,2,1,1,3
1,23,29,1,1,3,2,2,4
1,23,30,0,8,9,36,1,17
1,23,31,1,5,7,28,2,12
1,23,32,1,6,7,31,1,13
1,23,33,0,2,5,11,3,7
1,23,34,1,6,8,32,2,14
1,23,35,1,2,8,14,6,10
1,23,36,0,3,4,16,1,7
1,23,37,1,1,2,1,1,3
1,23,38,1,6,7,31,1,13
1,23,39,1,6,9,33,3,15
1,23,40,1,2,9,15,7,11
1,23,41,1,4,9,26,5,13
1,23,42,0,8,9,36,1,17
1,23,43,1,2,5,11,3,7
1,23,44,1,2,3,9,1,5
1,23,45,0,5,6,27,1,11
1,23,46,1,4,8,25,4,12
1,23,47,1,5,8,29,3,13
1,23,48,0,2,6,12,4,8
1,23,49,1,2,7,13,5,9
1,23,50,1,3,9,21,6,12
1,23,51,1,6,8,32,2,14
1,23,52,0,1,4,3,3,5
1,23,53,0,3,6,18,3,9
1,23,54,0,3,5,17,2,8
1,23,55,1,2,8,14,6,10
1,23,56,1,1,5,4,4,6
1,23,57,1,3,4,16,1,7
1,23,58,1,7,9,35,2,16
1,23,59,0,1,3,2,2,4
1,23,60,1,1,9,8,8,10
1,23,61,1,4,5,22,1,9
1,23,62,1,1,7,6,6,8
1,23,63,1,1,6,5,5,7
1,23,64,1,1,8,7,7,9
1,23,65,0,4,7,24,3,11
1,23,66,1,7,8,34,1,15
1,23,67,1,2,4,10,2,6
1,23,68,1,3,8,20,5,11
1,23,69,1,4,6,23,2,10
1,23,70,0,5,7,28,2,12
1,23,71,1,5,9,30,4,14
1,23,72,1,3,7,19,4,10
1,23,73,1,3,4,16,1,7
1,23,74,0,2,4,10,2,6
1,23,75,1,3,5,17,2,8
1,23,76,1,2,8,14,6,10
1,23,77,1,1,5,4,4,6
1,23,78,0,5,6,27,1,11
1,23,79,1,3,8,20,5,11
1,23,80,1,3,7,19,4,10
1,23,81,1,3,6,18,3,9
1,23,82,0,2,6,12,4,8
1,23,83,1,4,8,25,4,12
1,23,84,1,1,4,3,3,5
1,23,85,1,2,5,11,3,7
1,23,86,1,4,5,22,1,9
1,23,87,1,7,8,34,1,15
1,23,88,1,1,9,8,8,10
1,23,89,1,1,6,5,5,7
1,23,90,1,1,3,2,2,4
1,23,91,1,4,6,23,2,10
1,23,92,1,7,9,35,2,16
1,23,93,1,1,2,1,1,3
1,23,94,1,5,7,28,2,12
1,23,95,1,5,8,29,3,13
1,23,96,1,6,8,32,2,14
1,23,97,1,4,7,24,3,11
1,23,98,1,2,9,15,7,11
1,23,99,1,5,9,30,4,14
1,23,100,1,4,9,26,5,13
1,23,101,1,2,3,9,1,5
1,23,102,1,1,8,7,7,9
1,23,103,1,1,7,6,6,8
1,23,104,1,2,7,13,5,9
1,23,105,0,6,7,31,1,13
1,23,106,0,8,9,36,1,17
1,23,107,1,6,9,33,3,15
1,23,108,1,3,9,21,6,12
1,23,109,1,5,7,28,2,12
1,23,110,1,3,8,20,5,11
1,23,111,1,2,8,14,6,10
1,23,112,1,5,8,29,3,13
1,23,113,1,1,8,7,7,9
1,23,114,0,4,5,22,1,9
1,23,115,1,4,8,25,4,12
1,23,116,1,1,3,2,2,4
1,23,117,1,6,7,31,1,13
1,23,118,1,4,6,23,2,10
1,23,119,1,1,6,5,5,7
1,23,120,1,2,9,15,7,11
1,23,121,1,3,7,19,4,10
1,23,122,1,2,4,10,2,6
1,23,123,1,6,9,33,3,15
1,23,124,1,8,9,36,1,17
1,23,125,0,5,6,27,1,11
1,23,126,0,7,8,34,1,15
1,23,127,1,7,9,35,2,16
1,23,128,1,4,7,24,3,11
1,23,129,1,1,2,1,1,3
1,23,130,1,1,5,4,4,6
1,23,131,1,5,9,30,4,14
1,23,132,1,2,7,13,5,9
1,23,133,1,3,9,21,6,12
1,23,134,1,1,7,6,6,8
1,23,135,1,3,6,18,3,9
1,23,136,1,2,5,11,3,7
1,23,137,1,1,9,8,8,10
1,23,138,1,2,6,12,4,8
1,23,139,1,2,3,9,1,5
1,23,140,1,1,4,3,3,5
1,23,141,1,3,5,17,2,8
1,23,142,0,6,8,32,2,14
1,23,143,1,4,9,26,5,13
1,23,144,0,3,4,16,1,7
1,24,1,0,1,2,1,1,3
1,24,2,1,3,7,19,4,10
1,24,3,1,6,8,32,2,14
1,24,4,1,2,5,11,3,7
1,24,5,0,7,9,35,2,16
1,24,6,1,3,9,21,6,12
1,24,7,0,8,9,36,1,17
1,24,8,1,2,4,10,2,6
1,24,9,1,4,8,25,4,12
1,24,10,1,4,6,23,2,10
1,24,11,1,5,9,30,4,14
1,24,12,1,2,8,14,6,10
1,24,13,1,1,3,2,2,4
1,24,14,1,1,9,8,8,10
1,24,15,1,3,6,18,3,9
1,24,16,1,2,7,13,5,9
1,24,17,1,6,7,31,1,13
1,24,18,1,4,5,22,1,9
1,24,19,0,3,5,17,2,8
1,24,20,1,5,7,28,2,12
1,24,21,1,1,6,5,5,7
1,24,22,1,1,7,6,6,8
1,24,23,1,5,8,29,3,13
1,24,24,1,4,7,24,3,11
1,24,25,1,1,5,4,4,6
1,24,26,1,2,9,15,7,11
1,24,27,1,5,6,27,1,11
1,24,28,1,2,6,12,4,8
1,24,29,0,3,4,16,1,7
1,24,30,1,3,8,20,5,11
1,24,31,0,6,9,33,3,15
1,24,32,1,4,9,26,5,13
1,24,33,1,1,8,7,7,9
1,24,34,1,1,4,3,3,5
1,24,35,0,7,8,34,1,15
1,24,36,1,2,3,9,1,5
1,24,37,0,7,9,35,2,16
1,24,38,1,8,9,36,1,17
1,24,39,1,4,5,22,1,9
1,24,40,1,4,8,25,4,12
1,24,41,1,5,9,30,4,14
1,24,42,1,1,7,6,6,8
1,24,43,1,3,6,18,3,9
1,24,44,0,3,5,17,2,8
1,24,45,1,1,6,5,5,7
1,24,46,1,4,9,26,5,13
1,24,47,1,2,8,14,6,10
1,24,48,1,2,6,12,4,8
1,24,49,1,2,9,15,7,11
1,24,50,1,1,4,3,3,5
1,24,51,1,2,7,13,5,9
1,24,52,1,2,3,9,1,5
1,24,53,1,3,8,20,5,11
1,24,54,1,3,9,21,6,12
1,24,55,1,5,7,28,2,12
1,24,56,1,4,7,24,3,11
1,24,57,0,3,4,16,1,7
1,24,58,1,6,9,33,3,15
1,24,59,0,1,2,1,1,3
1,24,60,1,1,3,2,2,4
1,24,61,1,2,5,11,3,7
1,24,62,1,1,9,8,8,10
1,24,63,1,4,6,23,2,10
1,24,64,0,2,4,10,2,6
1,24,65,1,6,8,32,2,14
1,24,66,1,1,8,7,7,9
1,24,67,1,1,5,4,4,6
1,24,68,1,3,7,19,4,10
1,24,69,1,6,7,31,1,13
1,24,70,0,5,6,27,1,11
1,24,71,1,5,8,29,3,13
1,24,72,0,7,8,34,1,15
1,24,73,1,1,8,7,7,9
1,24,74,1,3,6,18,3,9
1,24,75,0,1,2,1,1,3
1,24,76,1,4,8,25,4,12
1,24,77,1,6,9,33,3,15
1,24,78,1,8,9,36,1,17
1,24,79,1,2,6,12,4,8
1,24,80,1,5,6,27,1,11
1,24,81,1,6,7,31,1,13
1,24,82,1,1,7,6,6,8
1,24,83,1,4,5,22,1,9
1,24,84,1,3,7,19,4,10
1,24,85,1,5,8,29,3,13
1,24,86,1,2,4,10,2,6
1,24,87,1,5,7,28,2,12
1,24,88,1,3,9,21,6,12
1,24,89,1,1,4,3,3,5
1,24,90,0,2,3,9,1,5
1,24,91,1,1,9,8,8,10
1,24,92,1,1,6,5,5,7
1,24,93,1,4,9,26,5,13
1,24,94,0,7,9,35,2,16
1,24,95,1,4,7,24,3,11
1,24,96,1,3,5,17,2,8
1,24,97,1,2,7,13,5,9
1,24,98,1,2,9,15,7,11
1,24,99,1,4,6,23,2,10
1,24,100,1,3,4,16,1,7
1,24,101,0,2,5,11,3,7
1,24,102,1,5,9,30,4,14
1,24,103,1,6,8,32,2,14
1,24,104,0,7,8,34,1,15
1,24,105,1,2,8,14,6,10
1,24,106,1,1,3,2,2,4
1,24,107,1,1,5,4,4,6
1,24,108,1,3,8,20,5,11
1,24,109,1,6,8,32,2,14
1,24,110,0,7,8,34,1,15
1,24,111,1,4,8,25,4,12
1,24,112,0,4,6,23,2,10
1,24,113,1,1,6,5,5,7
1,24,114,1,3,7,19,4,10
1,24,115,1,2,7,13,5,9
1,24,116,1,2,8,14,6,10
1,24,117,1,1,4,3,3,5
1,24,118,1,3,9,21,6,12
1,24,119,1,1,9,8,8,10
1,24,120,1,3,5,17,2,8
1,24,121,0,1,3,2,2,4
1,24,122,1,3,8,20,5,11
1,24,123,1,6,7,31,1,13
1,24,124,0,1,2,1,1,3
1,24,125,1,5,8,29,3,13
1,24,126,1,6,9,33,3,15
1,24,127,1,8,9,36,1,17
1,24,128,1,1,7,6,6,8
1,24,129,1,4,9,26,5,13
1,24,130,0,2,4,10,2,6
1,24,131,1,2,6,12,4,8
1,24,132,1,3,4,16,1,7
1,24,133,1,5,6,27,1,11
1,24,134,0,1,5,4,4,6
1,24,135,1,1,8,7,7,9
1,24,136,1,2,9,15,7,11
1,24,137,1,7,9,35,2,16
1,24,138,1,2,3,9,1,5
1,24,139,1,5,9,30,4,14
1,24,140,1,5,7,28,2,12
1,24,141,1,4,7,24,3,11
1,24,142,1,2,5,11,3,7
1,24,143,1,3,6,18,3,9
1,24,144,0,4,5,22,1,9
1,25,1,1,5,8,29,3,13
1,25,2,0,4,6,23,2,10
1,25,3,0,3,8,20,5,11
1,25,4,1,3,4,16,1,7
1,25,5,1,3,6,18,3,9
1,25,6,1,8,9,36,1,17
1,25,7,0,6,9,33,3,15
1,25,8,0,2,3,9,1,5
1,25,9,0,4,9,26,5,13
1,25,10,0,2,8,14,6,10
1,25,11,0,1,5,4,4,6
1,25,12,0,5,6,27,1,11
1,25,13,0,3,9,21,6,12
1,25,14,1,2,9,15,7,11
1,25,15,1,1,7,6,6,8
1,25,16,1,1,8,7,7,9
1,25,17,0,4,7,24,3,11
1,25,18,1,4,5,22,1,9
1,25,19,0,7,8,34,1,15
1,25,20,1,5,9,30,4,14
1,25,21,0,2,7,13,5,9
1,25,22,1,2,4,10,2,6
1,25,23,0,6,8,32,2,14
1,25,24,1,2,5,11,3,7
1,25,25,1,1,3,2,2,4
1,25,26,1,1,4,3,3,5
1,25,27,0,3,5,17,2,8
1,25,28,1,7,9,35,2,16
1,25,29,1,2,6,12,4,8
1,25,30,1,1,6,5,5,7
1,25,31,1,1,9,8,8,10
1,25,32,0,6,7,31,1,13
1,25,33,1,4,8,25,4,12
1,25,34,1,5,7,28,2,12
1,25,35,1,1,2,1,1,3
1,25,36,1,3,7,19,4,10
1,25,37,1,1,4,3,3,5
1,25,38,1,2,7,13,5,9
1,25,39,0,2,4,10,2,6
1,25,40,0,1,2,1,1,3
1,25,41,1,1,7,6,6,8
1,25,42,1,5,8,29,3,13
1,25,43,1,5,6,27,1,11
1,25,44,1,4,9,26,5,13
1,25,45,1,5,7,28,2,12
1,25,46,1,3,9,21,6,12
1,25,47,1,1,9,8,8,10
1,25,48,1,8,9,36,1,17
1,25,49,1,5,9,30,4,14
1,25,50,0,4,5,22,1,9
1,25,51,1,4,7,24,3,11
1,25,52,1,1,8,7,7,9
1,25,53,1,3,8,20,5,11
1,25,54,0,3,4,16,1,7
1,25,55,1,3,6,18,3,9
1,25,56,0,1,6,5,5,7
1,25,57,1,3,7,19,4,10
1,25,58,1,1,3,2,2,4
1,25,59,1,2,8,14,6,10
1,25,60,1,1,5,4,4,6
1,25,61,1,4,6,23,2,10
1,25,62,1,2,6,12,4,8
1,25,63,0,6,9,33,3,15
1,25,64,1,7,9,35,2,16
1,25,65,0,6,7,31,1,13
1,25,66,0,3,5,17,2,8
1,25,67,0,2,5,11,3,7
1,25,68,1,2,3,9,1,5
1,25,69,1,4,8,25,4,12
1,25,70,0,7,8,34,1,15
1,25,71,0,6,8,32,2,14
1,25,72,1,2,9,15,7,11
1,25,73,1,6,7,31,1,13
1,25,74,1,7,9,35,2,16
1,25,75,0,3,6,18,3,9
1,25,76,0,7,8,34,1,15
1,25,77,1,5,8,29,3,13
1,25,78,0,6,9,33,3,15
1,25,79,1,2,4,10,2,6
1,25,80,1,1,2,1,1,3
1,25,81,1,1,3,2,2,4
1,25,82,1,1,8,7,7,9
1,25,83,1,4,6,23,2,10
1,25,84,0,6,8,32,2,14
1,25,85,1,3,5,17,2,8
1,25,86,1,2,8,14,6,10
1,25,87,1,5,7,28,2,12
1,25,88,1,2,7,13,5,9
1,25,89,0,3,4,16,1,7
1,25,90,1,2,5,11,3,7
1,25,91,1,1,5,4,4,6
1,25,92,1,4,8,25,4,12
1,25,93,1,1,4,3,3,5
1,25,94,1,2,6,12,4,8
1,25,95,1,2,3,9,1,5
1,25,96,1,5,6,27,1,11
1,25,97,1,4,9,26,5,13
1,25,98,1,3,7,19,4,10
1,25,99,1,2,9,15,7,11
1,25,100,1,1,9,8,8,10
1,25,101,1,3,8,20,5,11
1,25,102,1,3,9,21,6,12
1,25,103,1,1,6,5,5,7
1,25,104,1,4,7,24,3,11
1,25,105,1,5,9,30,4,14
1,25,106,1,1,7,6,6,8
1,25,107,1,4,5,22,1,9
1,25,108,0,8,9,36,1,17
1,25,109,0,7,9,35,2,16
1,25,110,1,1,4,3,3,5
1,25,111,1,8,9,36,1,17
1,25,112,1,2,7,13,5,9
1,25,113,1,2,6,12,4,8
1,25,114,1,2,9,15,7,11
1,25,115,1,1,8,7,7,9
1,25,116,1,1,3,2,2,4
1,25,117,1,3,9,21,6,12
1,25,118,0,1,2,1,1,3
1,25,119,1,3,4,16,1,7
1,25,120,0,6,7,31,1,13
1,25,121,1,4,8,25,4,12
1,25,122,1,3,8,20,5,11
1,25,123,1,4,5,22,1,9
1,25,124,1,2,8,14,6,10
1,25,125,1,2,3,9,1,5
1,25,126,1,3,7,19,4,10
1,25,127,1,2,5,11,3,7
1,25,128,0,6,9,33,3,15
1,25,129,1,1,9,8,8,10
1,25,130,1,5,6,27,1,11
1,25,131,1,4,6,23,2,10
1,25,132,1,4,7,24,3,11
1,25,133,1,5,8,29,3,13
1,25,134,0,7,8,34,1,15
1,25,135,1,1,5,4,4,6
1,25,136,1,3,6,18,3,9
1,25,137,1,1,7,6,6,8
1,25,138,1,2,4,10,2,6
1,25,139,1,3,5,17,2,8
1,25,140,1,5,7,28,2,12
1,25,141,1,5,9,30,4,14
1,25,142,1,4,9,26,5,13
1,25,143,1,1,6,5,5,7
1,25,144,0,6,8,32,2,14
1,26,1,0,1,3,2,2,4
1,26,2,0,1,7,6,6,8
1,26,3,0,6,9,33,3,15
1,26,4,0,3,8,20,5,11
1,26,5,1,2,3,9,1,5
1,26,6,0,7,8,34,1,15
1,26,7,1,2,6,12,4,8
1,26,8,0,7,9,35,2,16
1,26,9,1,4,5,22,1,9
1,26,10,1,4,7,24,3,11
1,26,11,0,3,6,18,3,9
1,26,12,1,3,9,21,6,12
1,26,13,0,1,2,1,1,3
1,26,14,1,4,8,25,4,12
1,26,15,1,2,8,14,6,10
1,26,16,1,4,9,26,5,13
1,26,17,1,2,5,11,3,7
1,26,18,1,1,6,5,5,7
1,26,19,0,6,8,32,2,14
1,26,20,1,1,9,8,8,10
1,26,21,0,3,7,19,4,10
1,26,22,0,5,7,28,2,12
1,26,23,1,4,6,23,2,10
1,26,24,1,5,9,30,4,14
1,26,25,1,1,5,4,4,6
1,26,26,0,8,9,36,1,17
1,26,27,0,3,4,16,1,7
1,26,28,1,1,4,3,3,5
1,26,29,1,5,6,27,1,11
1,26,30,1,2,9,15,7,11
1,26,31,0,2,4,10,2,6
1,26,32,0,3,5,17,2,8
1,26,33,1,2,7,13,5,9
1,26,34,1,1,8,7,7,9
1,26,35,0,6,7,31,1,13
1,26,36,1,5,8,29,3,13
1,26,37,0,6,7,31,1,13
1,26,38,1,5,7,28,2,12
1,26,39,1,2,9,15,7,11
1,26,40,1,3,6,18,3,9
1,26,41,1,5,6,27,1,11
1,26,42,0,6,9,33,3,15
1,26,43,0,1,4,3,3,5
1,26,44,1,3,9,21,6,12
1,26,45,0,7,9,35,2,16
1,26,46,1,5,8,29,3,13
1,26,47,1,4,9,26,5,13
1,26,48,1,3,8,20,5,11
1,26,49,1,3,7,19,4,10
1,26,50,1,1,6,5,5,7
1,26,51,1,2,5,11,3,7
1,26,52,1,5,9,30,4,14
1,26,53,1,2,8,14,6,10
1,26,54,1,2,7,13,5,9
1,26,55,0,7,8,34,1,15
1,26,56,0,2,4,10,2,6
1,26,57,0,6,8,32,2,14
1,26,58,1,2,6,12,4,8
1,26,59,1,1,5,4,4,6
1,26,60,1,4,7,24,3,11
1,26,61,1,4,8,25,4,12
1,26,62,1,1,7,6,6,8
1,26,63,0,3,5,17,2,8
1,26,64,0,3,4,16,1,7
1,26,65,1,1,2,1,1,3
1,26,66,1,8,9,36,1,17
1,26,67,1,1,3,2,2,4
1,26,68,1,1,9,8,8,10
1,26,69,1,4,6,23,2,10
1,26,70,1,2,3,9,1,5
1,26,71,1,4,5,22,1,9
1,26,72,1,1,8,7,7,9
1,26,73,0,6,7,31,1,13
1,26,74,0,7,8,34,1,15
1,26,75,1,4,9,26,5,13
1,26,76,1,4,7,24,3,11
1,26,77,0,6,9,33,3,15
1,26,78,1,5,6,27,1,11
1,26,79,1,8,9,36,1,17
1,26,80,0,2,8,14,6,10
1,26,81,1,3,6,18,3,9
1,26,82,1,1,9,8,8,10
1,26,83,1,2,3,9,1,5
1,26,84,1,5,8,29,3,13
1,26,85,1,3,4,16,1,7
1,26,86,1,3,8,20,5,11
1,26,87,1,2,7,13,5,9
1,26,88,1,2,5,11,3,7
1,26,89,1,4,6,23,2,10
1,26,90,1,1,3,2,2,4
1,26,91,1,3,9,21,6,12
1,26,92,1,5,7,28,2,12
1,26,93,1,1,6,5,5,7
1,26,94,1,5,9,30,4,14
1,26,95,1,2,6,12,4,8
1,26,96,1,2,9,15,7,11
1,26,97,0,3,5,17,2,8
1,26,98,1,1,4,3,3,5
1,26,99,1,1,7,6,6,8
1,26,100,0,4,5,22,1,9
1,26,101,1,3,7,19,4,10
1,26,102,1,1,5,4,4,6
1,26,103,1,1,2,1,1,3
1,26,104,1,1,8,7,7,9
1,26,105,0,6,8,32,2,14
1,26,106,1,7,9,35,2,16
1,26,107,1,2,4,10,2,6
1,26,108,1,4,8,25,4,12
1,26,109,1,1,8,7,7,9
1,26,110,1,3,9,21,6,12
1,26,111,1,1,3,2,2,4
1,26,112,0,8,9,36,1,17
1,26,113,1,1,6,5,5,7
1,26,114,1,7,9,35,2,16
1,26,115,1,2,6,12,4,8
1,26,116,1,4,9,26,5,13
1,26,117,1,4,5,22,1,9
1,26,118,1,2,9,15,7,11
1,26,119,1,4,6,23,2,10
1,26,120,1,1,7,6,6,8
1,26,121,1,3,4,16,1,7
1,26,122,1,4,8,25,4,12
1,26,123,1,3,5,17,2,8
1,26,124,1,3,6,18,3,9
1,26,125,1,5,8,29,3,13
1,26,126,0,2,3,9,1,5
1,26,127,1,3,7,19,4,10
1,26,128,1,5,7,28,2,12
1,26,129,0,2,5,11,3,7
1,26,130,1,1,5,4,4,6
1,26,131,0,6,9,33,3,15
1,26,132,0,6,7,31,1,13
1,26,133,1,5,9,30,4,14
1,26,134,1,6,8,32,2,14
1,26,135,1,2,8,14,6,10
1,26,136,1,2,4,10,2,6
1,26,137,1,4,7,24,3,11
1,26,138,1,1,9,8,8,10
1,26,139,1,1,2,1,1,3
1,26,140,1,5,6,27,1,11
1,26,141,1,3,8,20,5,11
1,26,142,1,1,4,3,3,5
1,26,143,0,7,8,34,1,15
1,26,144,1,2,7,13,5,9
1,27,1,1,5,7,28,2,12
1,27,2,1,2,9,15,7,11
1,27,3,1,5,6,27,1,11
1,27,4,1,4,7,24,3,11
1,27,5,1,1,9,8,8,10
1,27,6,1,1,7,6,6,8
1,27,7,1,3,6,18,3,9
1,27,8,0,6,8,32,2,14
1,27,9,1,5,9,30,4,14
1,27,10,0,3,4,16,1,7
1,27,11,1,4,9,26,5,13
1,27,12,1,5,8,29,3,13
1,27,13,0,4,5,22,1,9
1,27,14,0,6,9,33,3,15
1,27,15,1,1,3,2,2,4
1,27,16,1,7,8,34,1,15
1,27,17,1,8,9,36,1,17
1,27,18,1,2,6,12,4,8
1,27,19,1,2,8,14,6,10
1,27,20,0,3,5,17,2,8
1,27,21,1,1,6,5,5,7
1,27,22,0,6,7,31,1,13
1,27,23,1,2,3,9,1,5
1,27,24,1,7,9,35,2,16
1,27,25,1,1,2,1,1,3
1,27,26,1,2,7,13,5,9
1,27,27,1,1,4,3,3,5
1,27,28,1,1,5,4,4,6
1,27,29,1,2,4,10,2,6
1,27,30,1,4,6,23,2,10
1,27,31,1,1,8,7,7,9
1,27,32,1,4,8,25,4,12
1,27,33,1,3,8,20,5,11
1,27,34,1,3,7,19,4,10
1,27,35,1,2,5,11,3,7
1,27,36,1,3,9,21,6,12
1,27,37,1,3,8,20,5,11
1,27,38,0,5,8,29,3,13
1,27,39,1,1,8,7,7,9
1,27,40,1,2,7,13,5,9
1,27,41,1,1,4,3,3,5
1,27,42,1,5,7,28,2,12
1,27,43,1,3,6,18,3,9
1,27,44,1,4,9,26,5,13
1,27,45,1,1,5,4,4,6
1,27,46,1,4,7,24,3,11
1,27,47,1,3,4,16,1,7
1,27,48,1,3,5,17,2,8
1,27,49,1,3,7,19,4,10
1,27,50,1,8,9,36,1,17
1,27,51,1,2,5,11,3,7
1,27,52,1,7,9,35,2,16
1,27,53,0,6,9,33,3,15
1,27,54,0,2,4,10,2,6
1,27,55,1,7,8,34,1,15
1,27,56,0,6,7,31,1,13
1,27,57,1,2,8,14,6,10
1,27,58,1,1,6,5,5,7
1,27,59,1,4,6,23,2,10
1,27,60,1,3,9,21,6,12
1,27,61,1,1,2,1,1,3
1,27,62,0,6,8,32,2,14
1,27,63,1,2,9,15,7,11
1,27,64,1,5,6,27,1,11
1,27,65,1,5,9,30,4,14
1,27,66,1,1,9,8,8,10
1,27,67,1,2,6,12,4,8
1,27,68,1,1,7,6,6,8
1,27,69,0,2,3,9,1,5
1,27,70,1,4,5,22,1,9
1,27,71,1,1,3,2,2,4
1,27,72,1,4,8,25,4,12
1,27,73,1,3,5,17,2,8
1,27,74,1,5,9,30,4,14
1,27,75,1,3,6,18,3,9
1,27,76,1,3,4,16,1,7
1,27,77,1,5,8,29,3,13
1,27,78,1,3,8,20,5,11
1,27,79,1,6,9,33,3,15
1,27,80,1,2,9,15,7,11
1,27,81,1,1,3,2,2,4
1,27,82,1,1,7,6,6,8
1,27,83,1,4,9,26,5,13
1,27,84,0,6,7,31,1,13
1,27,85,1,4,7,24,3,11
1,27,86,1,5,7,28,2,12
1,27,87,1,6,8,32,2,14
1,27,88,1,3,7,19,4,10
1,27,89,1,1,2,1,1,3
1,27,90,1,5,6,27,1,11
